dataset,codec,param,image,width,height,pixels,bpp,pipeline,time_ms,energy_total_j_x,energy_net_j,params_M,psnr,ssim,ms_ssim,lpips,dists,fsim,gmsd,vif,haarpsi,dss,mdsi,ssimulacra2,file_bytes,time_compress_ms,time_decompress_ms,energy_compress_j,energy_decompress_j,vram_enc_mb,vram_dec_mb,note,eval_dataset,energy_pipeline,energy_per_image_j,energy_cpu_per_image_j,energy_gpu_per_image_j,energy_total_j_y,total_time_s,energy_n_images,n_repeats
kodak,HEVC,crf=25,kodim18.png,,,,2.0755818684895835,end_to_end,139.3918969997685,,,0.0,37.17343521118164,0.9832603931427002,0.990615963935852,0.0200610347092151,0.0179811716079711,0.997082531452179,0.0044110594317317,0.7603593468666077,0.9769315719604492,0.9955394268035888,0.1548791974782943,79.53819573601211,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim19.png,,,,1.45831298828125,end_to_end,119.34881800061704,,,0.0,38.58020782470703,0.9829667806625366,0.990177571773529,0.0479944124817848,0.020687460899353,0.99638831615448,0.0046117734163999,0.7610666155815125,0.9778795838356018,0.9939549565315248,0.1534357517957687,79.46308088738337,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim20.png,,,,0.9642537434895834,end_to_end,102.34345799926814,,,0.0,39.77408218383789,0.9833064079284668,0.9909207224845886,0.0203141495585441,0.0111556649208068,0.9967485070228576,0.0039237379096448,0.7770891189575195,0.9796009659767152,0.9948122501373292,0.1481116563081741,82.2047502370063,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim21.png,,,,1.5606689453125,end_to_end,118.34638600066684,,,0.0,38.24786376953125,0.9822834730148317,0.9899535179138184,0.0439524464309215,0.0276811122894287,0.996931254863739,0.0042984797619283,0.756321370601654,0.9771026968955994,0.994099736213684,0.1539415866136551,79.2011368731012,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim22.png,,,,1.6910603841145833,end_to_end,123.4493140000268,,,0.0,37.99057388305664,0.9794756770133972,0.9887385368347168,0.0234908256679773,0.0153256058692932,0.996504843235016,0.0045515657402575,0.7565843462944031,0.978049099445343,0.9944971203804016,0.1550578027963638,79.95865018129962,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim23.png,,,,0.77569580078125,end_to_end,95.32651999961672,,,0.0,39.96456909179688,0.9819520711898804,0.9905351400375366,0.0389434061944484,0.0109819173812866,0.9962181448936462,0.0041650859639048,0.7670506834983826,0.9802881479263306,0.99379563331604,0.1511419415473938,80.11697641879961,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=25,kodim24.png,,,,1.8921305338541667,end_to_end,132.4774360000447,,,0.0,37.433387756347656,0.9878584742546082,0.9931478500366212,0.018503101542592,0.019395887851715,0.9969961643218994,0.0043709478341042,0.7963210940361023,0.977566421031952,0.9956986904144288,0.154710054397583,80.42945877046458,,,,,,,,,kodak,end_to_end_energy,3.354679084922,3.354679084922,0.0,241.536894114,6.884234541,24,3
kodak,HEVC,crf=35,kodim01.png,,,,0.8660888671875,end_to_end,98.63200200015854,,,0.0,30.55805969238281,0.9591690897941588,0.9755706787109376,0.07227373868227,0.0542436838150024,0.97969251871109,0.0312302410602569,0.5224122405052185,0.8779219388961792,0.9619901776313782,0.2447771579027176,46.48812564226063,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim02.png,,,,0.3683268229166667,end_to_end,78.11313599995628,,,0.0,33.02870178222656,0.9069711565971376,0.9430766105651855,0.1490247547626495,0.0784224271774292,0.9749707579612732,0.0314164087176322,0.4571079909801483,0.893435537815094,0.9356749057769777,0.2488818317651748,37.10577390034444,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim03.png,,,,0.310791015625,end_to_end,76.96764200045436,,,0.0,35.046531677246094,0.9541897177696228,0.9741742014884948,0.0961311161518096,0.0609610080718994,0.9803624749183656,0.0241941958665847,0.5811755657196045,0.909744381904602,0.9538728594779968,0.2316644936800003,52.724459590013566,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim04.png,,,,0.3995157877604167,end_to_end,84.86951499980933,,,0.0,33.115257263183594,0.9318097829818726,0.961765468120575,0.1492092907428741,0.0496662855148315,0.9792739152908324,0.0277135595679283,0.5368207693099976,0.9091575145721436,0.9500903487205504,0.2402140498161316,43.13417394176574,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim05.png,,,,0.8350016276041666,end_to_end,98.76164100023745,,,0.0,29.797754287719727,0.955902099609375,0.9748724699020386,0.0587646663188934,0.0382007360458374,0.9808490872383118,0.0299821551889181,0.5656357407569885,0.8669511079788208,0.9702167510986328,0.2482084035873413,46.04082492057866,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim06.png,,,,0.65081787109375,end_to_end,89.33264900042559,,,0.0,31.839317321777344,0.9488601684570312,0.9677988290786744,0.1135284006595611,0.0855730175971984,0.980491578578949,0.0294783879071474,0.5048850178718567,0.8923834562301636,0.955127775669098,0.2414575964212417,43.06644195302969,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim07.png,,,,0.3818562825520833,end_to_end,78.98706899959507,,,0.0,33.64390182495117,0.966948390007019,0.9811899065971376,0.0681352093815803,0.0542539358139038,0.9841398596763612,0.0219608005136251,0.6513082385063171,0.911368191242218,0.9639006853103638,0.225094124674797,55.23818612954132,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim08.png,,,,0.8044230143229166,end_to_end,97.07136599990918,,,0.0,29.62689208984375,0.9625930786132812,0.978330135345459,0.069267563521862,0.0672938227653503,0.98027366399765,0.0312997959554195,0.5677540898323059,0.8633527159690857,0.9589589834213256,0.2510237097740173,46.33154893245167,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim09.png,,,,0.3179728190104167,end_to_end,78.87857600053394,,,0.0,34.58189392089844,0.9624024629592896,0.9772672653198242,0.1495620012283325,0.0799341797828674,0.9815486073493958,0.0216239020228385,0.5727107524871826,0.8918719291687012,0.9624921083450316,0.2219037413597107,54.02875631879163,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim10.png,,,,0.3494466145833333,end_to_end,82.64044800034753,,,0.0,34.06154251098633,0.9533807039260864,0.9713791608810424,0.1437187492847442,0.0735293626785278,0.9797768592834472,0.0244138091802597,0.5722732543945312,0.8901494741439819,0.959358811378479,0.2319593578577041,50.57639812718969,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim11.png,,,,0.5545857747395834,end_to_end,89.6875030002775,,,0.0,32.03837966918945,0.9411823153495787,0.9655953645706176,0.1229410022497177,0.0687334537506103,0.9789822697639464,0.0304052215069532,0.5229893922805786,0.8827923536300659,0.9505901336669922,0.2475503832101822,44.08638183882972,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim12.png,,,,0.3230183919270833,end_to_end,75.66232199951628,,,0.0,34.45865631103516,0.939926266670227,0.9654526114463806,0.1474465429782867,0.0649073123931884,0.9768142104148864,0.0291010588407516,0.5044070482254028,0.9014072418212892,0.9423009157180786,0.2440143376588821,46.63539611579487,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim13.png,,,,1.2186686197916667,end_to_end,109.9431780003215,,,0.0,29.074228286743164,0.9499040842056274,0.9673986434936525,0.1292978227138519,0.0929036140441894,0.9822360873222352,0.0298891775310039,0.496554285287857,0.8791078925132751,0.9709020853042604,0.2400714010000229,44.598445110585054,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim14.png,,,,0.71734619140625,end_to_end,96.3084559998606,,,0.0,30.62611389160156,0.941821813583374,0.9674170017242432,0.1250526458024978,0.0563141107559204,0.9788230061531068,0.0291908551007509,0.5197517275810242,0.8771870136260986,0.9617611169815063,0.2453338503837585,48.18942179370084,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim15.png,,,,0.3608805338541667,end_to_end,80.87922100003198,,,0.0,33.256324768066406,0.93891704082489,0.9656144976615906,0.1172100082039833,0.0562486052513122,0.9798454642295836,0.0268299505114555,0.5289915800094604,0.8972142338752747,0.953045129776001,0.2382848411798477,45.1331066934994,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim16.png,,,,0.4557902018229167,end_to_end,80.62754499951552,,,0.0,33.743194580078125,0.947117805480957,0.9686033129692078,0.1405161917209625,0.106214702129364,0.9783405661582948,0.0278488993644714,0.5164225101470947,0.8899857401847839,0.952060878276825,0.2392638325691223,44.23791091521608,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim17.png,,,,0.4131673177083333,end_to_end,85.13264100020024,,,0.0,33.705108642578125,0.9561296701431274,0.9753626585006714,0.1304433494806289,0.0780338644981384,0.9807823300361632,0.0249927323311567,0.5738699436187744,0.8892014622688293,0.96362966299057,0.2321739047765731,52.03023456363124,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim18.png,,,,0.7505289713541666,end_to_end,100.49524399983056,,,0.0,30.726951599121094,0.9379639625549316,0.9624603986740112,0.1325808614492416,0.0606278181076049,0.9813597798347472,0.0269841700792312,0.5249974727630615,0.882339596748352,0.9622254371643066,0.2399001270532608,46.82269271504437,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim19.png,,,,0.48443603515625,end_to_end,86.17524900000717,,,0.0,32.471405029296875,0.946254014968872,0.9672198295593262,0.1908368617296219,0.0702407956123352,0.9791622757911682,0.0279542878270149,0.5383622646331787,0.8965948224067688,0.9548797011375428,0.2395675033330917,44.87622782512752,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim20.png,,,,0.3415934244791667,end_to_end,77.67406499988283,,,0.0,33.954002380371094,0.96043461561203,0.977440357208252,0.0771549046039581,0.0483911633491516,0.9846956729888916,0.0224928352981805,0.5576140880584717,0.9039135575294496,0.968475103378296,0.2228855937719345,54.83277145370988,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim21.png,,,,0.5744222005208334,end_to_end,90.2280760001304,,,0.0,31.879756927490234,0.9548882246017456,0.971996009349823,0.1801072061061859,0.0852775573730468,0.9800877571105956,0.0250430461019277,0.5306180119514465,0.8865228295326233,0.9629127979278564,0.2311624586582183,49.82721876348346,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim22.png,,,,0.5579833984375,end_to_end,89.10449300037726,,,0.0,31.72687530517578,0.9264672994613647,0.956037938594818,0.1422012150287628,0.0791065096855163,0.9780213236808776,0.0291384328156709,0.506338357925415,0.8839107751846313,0.9559277892112732,0.244099274277687,45.096904743394376,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim23.png,,,,0.2689005533854167,end_to_end,72.62053799968271,,,0.0,34.78969192504883,0.9500699043273926,0.9717828631401062,0.1095368713140487,0.0515307188034057,0.9837984442710876,0.0213014744222164,0.6062959432601929,0.9171204566955566,0.9603686928749084,0.2222399264574051,53.151091129437205,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=35,kodim24.png,,,,0.7432861328125,end_to_end,96.86285899988434,,,0.0,30.74091339111328,0.9516388773918152,0.9712581634521484,0.0983695834875106,0.0722649097442627,0.981516182422638,0.0280047710984945,0.5569764375686646,0.8817887306213379,0.9663927555084229,0.2422044724225998,47.65880270072367,,,,,,,,,kodak,end_to_end_energy,2.53648944196,2.53648944196,0.0,182.627239821,5.142287887,24,3
kodak,HEVC,crf=45,kodim01.png,,,,0.2106526692708333,end_to_end,73.31173900001886,,,0.0,24.55279922485352,0.8018569350242615,0.8869800567626953,0.3532148599624634,0.152928352355957,0.9109867215156556,0.1139152497053146,0.2857418656349182,0.6480087041854858,0.7067037224769592,0.3503134250640869,-20.40322556840573,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim02.png,,,,0.09942626953125,end_to_end,61.84282000049279,,,0.0,28.386104583740234,0.7803203463554382,0.8525509834289551,0.4205207824707031,0.2004948258399963,0.8887451887130737,0.105087049305439,0.2690676748752594,0.6762517094612122,0.6558040380477905,0.3341837227344513,-23.83455044110553,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim03.png,,,,0.109130859375,end_to_end,63.18948500029365,,,0.0,29.533546447753903,0.8683953285217285,0.921405792236328,0.2563211917877197,0.1514065861701965,0.9267910718917848,0.0834788382053375,0.3696833252906799,0.7320874929428101,0.7521173357963562,0.3146065473556518,-3.06704657182965,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim04.png,,,,0.1197306315104166,end_to_end,64.80894499964052,,,0.0,28.1448974609375,0.8064926862716675,0.8827213048934937,0.3879079222679138,0.1396702527999878,0.9201104640960692,0.0942755937576294,0.3322484791278839,0.7134240865707397,0.7103511095046997,0.3332575559616089,-19.77902181904016,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim05.png,,,,0.2577311197916667,end_to_end,72.94031000037648,,,0.0,23.6182861328125,0.8191696405410767,0.8978836536407471,0.252796858549118,0.1341360807418823,0.9093571901321412,0.1136310547590255,0.3245663046836853,0.6445711255073547,0.7719255685806274,0.3545036911964416,-21.982128244704768,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim06.png,,,,0.1765543619791666,end_to_end,65.7823030005602,,,0.0,26.0620346069336,0.8125351667404175,0.8833543658256531,0.3152081966400146,0.1752759218215942,0.911148965358734,0.1087208464741706,0.2616505920886993,0.6784998774528503,0.7140995264053345,0.3431690335273742,-27.70377030561376,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim07.png,,,,0.1482137044270833,end_to_end,64.51085899971076,,,0.0,27.753955841064453,0.8922181129455566,0.9358634948730468,0.2143424153327942,0.1375558376312255,0.9295147657394408,0.0847420990467071,0.4220351874828338,0.7210114002227783,0.796818733215332,0.3221200406551361,-2.2778366070941303,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim08.png,,,,0.2640787760416667,end_to_end,75.98888600023201,,,0.0,23.59631729125977,0.869469165802002,0.9247454404830932,0.2424162626266479,0.1763852834701538,0.9240787625312804,0.1044012382626533,0.35218545794487,0.6668345332145691,0.7560354471206665,0.3470816314220428,-12.5331029115834,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim09.png,,,,0.1224568684895833,end_to_end,69.68260499979806,,,0.0,29.09622383117676,0.8999378085136414,0.9362454414367676,0.2909595966339111,0.1588135957717895,0.9308817982673644,0.079243965446949,0.3550925552845001,0.7085498571395874,0.7877594232559204,0.3113443255424499,1.4999329424194912,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim10.png,,,,0.1304931640625,end_to_end,67.55051500022091,,,0.0,28.738481521606445,0.8640021681785583,0.9129056930541992,0.3472246527671814,0.1743238568305969,0.9129538536071776,0.0928373783826828,0.3425531685352325,0.6979553699493408,0.7674773931503296,0.3283388316631317,-8.724963389680227,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim11.png,,,,0.1543172200520833,end_to_end,67.48040200000105,,,0.0,26.50498390197754,0.8038508296012878,0.884044885635376,0.3724381029605865,0.1638259887695312,0.912061333656311,0.1101506128907203,0.303849458694458,0.6610459685325623,0.6760642528533936,0.3458591103553772,-20.416045627665625,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim12.png,,,,0.1041666666666666,end_to_end,62.30572399999801,,,0.0,29.429414749145508,0.8361904621124268,0.8985017538070679,0.3719959259033203,0.1730396747589111,0.9100132584571838,0.1000948026776313,0.2992502450942993,0.6873592734336853,0.6751734018325806,0.3287675976753235,-11.679947954268089,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim13.png,,,,0.2881266276041667,end_to_end,76.53481400029705,,,0.0,22.67854881286621,0.7625805139541626,0.8632282614707947,0.500426709651947,0.1898941993713379,0.9114659428596495,0.1178895011544227,0.2403118014335632,0.6475250720977783,0.7367193698883057,0.3519407510757446,-28.34696909289937,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim14.png,,,,0.1908162434895833,end_to_end,71.95079600023746,,,0.0,24.866601943969727,0.7752167582511902,0.8718924522399902,0.43768310546875,0.1768901944160461,0.9086796641349792,0.1083653271198272,0.2850666046142578,0.6627366542816162,0.7440129518508911,0.3505689799785614,-20.631388102947525,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim15.png,,,,0.115234375,end_to_end,65.50468300065404,,,0.0,28.365737915039062,0.8414063453674316,0.9051191210746764,0.3235993683338165,0.1623076200485229,0.9279808402061462,0.0901554077863693,0.3380549550056457,0.7053679823875427,0.7375346422195435,0.3280245065689087,-14.485979677863256,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim16.png,,,,0.1288248697916666,end_to_end,64.05591499969887,,,0.0,28.43491554260254,0.8236417770385742,0.8923569917678833,0.3706474006175995,0.2011308670043945,0.9121630787849426,0.10037112981081,0.2867352962493896,0.68730229139328,0.7173523902893066,0.3354091048240661,-23.898513784218608,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim17.png,,,,0.1424153645833333,end_to_end,69.95849699978862,,,0.0,28.33517074584961,0.8562233448028564,0.9208825826644896,0.3149163424968719,0.1703185439109802,0.9215402007102966,0.0892874374985694,0.3464734852313995,0.7077071070671082,0.7791556715965271,0.3262804746627807,-5.458349328057338,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim18.png,,,,0.1985270182291666,end_to_end,75.28234800065547,,,0.0,24.973033905029297,0.7855176329612732,0.8707976341247559,0.3969331979751587,0.1627624034881591,0.9087054133415222,0.106993593275547,0.2771851718425751,0.6590347290039062,0.7457367181777954,0.3440358638763428,-24.17621093268528,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim19.png,,,,0.1424153645833333,end_to_end,68.3544149997033,,,0.0,27.37318420410156,0.8292325735092163,0.894260048866272,0.4193106889724731,0.1769788265228271,0.917033076286316,0.0992464944720268,0.3368605971336365,0.7131924629211426,0.7089285850524902,0.3341996669769287,-23.47455544615173,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim20.png,,,,0.1164957682291666,end_to_end,65.5524809999406,,,0.0,28.72849464416504,0.8850626349449158,0.9333723783493042,0.2353473007678985,0.1527667045593261,0.938819408416748,0.0874045938253402,0.3585212528705597,0.7185025215148926,0.72781902551651,0.3186575472354889,-3.0560494827060154,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim21.png,,,,0.1727701822916666,end_to_end,68.72230199951446,,,0.0,26.083127975463867,0.8669246435165405,0.9165560603141784,0.3803569674491882,0.1904364824295044,0.91326504945755,0.0912726297974586,0.3030345141887665,0.683402955532074,0.775587260723114,0.3286241888999939,-8.032876141406803,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim22.png,,,,0.1424967447916666,end_to_end,64.5920719998685,,,0.0,26.64135360717773,0.7621645927429199,0.8523852229118347,0.4387838840484619,0.1849817633628845,0.9024882316589355,0.1103792041540145,0.2704688608646393,0.6679184436798096,0.6996152400970459,0.3465667068958282,-27.65745303068033,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim23.png,,,,0.11297607421875,end_to_end,64.65828399996099,,,0.0,29.405101776123047,0.8692668676376343,0.9158772230148317,0.2376330196857452,0.1334075927734375,0.9435590505599976,0.0725892931222915,0.4097177684307098,0.7564259171485901,0.7947342395782471,0.3078598380088806,-4.275328281350966,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,HEVC,crf=45,kodim24.png,,,,0.213623046875,end_to_end,71.8715789998896,,,0.0,24.97650146484375,0.8180381655693054,0.896800696849823,0.3624482154846191,0.1899193525314331,0.9130873084068298,0.1074545308947563,0.3015567064285278,0.663967490196228,0.7421201467514038,0.3461160957813263,-18.38851528850239,,,,,,,,,kodak,end_to_end_energy,2.08145357998,2.08145357998,0.0,149.864657759,4.040649575,24,3
kodak,JPEG,q=10,kodim01.png,,,,0.4398396809895833,end_to_end,4.736926999612479,,,0.0,24.774112701416016,0.8609833717346191,0.9177616834640504,0.2438232898712158,0.1084402799606323,0.9338144659996032,0.0926297307014465,0.3046712577342987,0.6669573783874512,0.6799959540367126,0.3293079733848572,-5.552076097240715,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim02.png,,,,0.2280680338541666,end_to_end,0.8770780004851986,,,0.0,27.84781265258789,0.7776936292648315,0.8419203162193298,0.3641541004180908,0.2088537216186523,0.9011911749839784,0.0927940532565116,0.2402408123016357,0.6574741005897522,0.6143094301223755,0.3249058723449707,-27.48402949204018,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim03.png,,,,0.2395426432291666,end_to_end,0.8941090000007534,,,0.0,28.560779571533203,0.8432568907737732,0.8902703523635864,0.339180588722229,0.2061449885368347,0.9101412296295166,0.0908252075314521,0.3008504807949066,0.656025767326355,0.6140707731246948,0.3353856205940246,-26.29948464850532,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim04.png,,,,0.2629191080729167,end_to_end,0.9326489998784382,,,0.0,27.82661247253418,0.8013638854026794,0.8698794841766357,0.4006324410438537,0.1874782443046569,0.9141454100608826,0.0922990590333938,0.2992717027664184,0.6706913113594055,0.5884695053100586,0.3323097229003906,-22.53390676081964,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim05.png,,,,0.5044759114583334,end_to_end,1.0599619999993593,,,0.0,23.94969749450684,0.8638620376586914,0.9189087748527528,0.2142727375030517,0.1250725984573364,0.9422813057899476,0.0869697481393814,0.3428635895252228,0.6677150130271912,0.716313362121582,0.3278829157352447,-4.554223964031223,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim06.png,,,,0.3553263346354167,end_to_end,0.9583399996699882,,,0.0,25.6851749420166,0.833073079586029,0.8799854516983032,0.3039683997631073,0.1705574989318847,0.9301081895828248,0.0962280184030532,0.2593434453010559,0.6725617051124573,0.5959033966064453,0.3330159187316894,-29.32001488712212,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim07.png,,,,0.310302734375,end_to_end,0.9303090000685188,,,0.0,27.714712142944336,0.8867537975311279,0.9286702871322632,0.23118756711483,0.1608643531799316,0.9367086291313172,0.0822193846106529,0.4000868201255798,0.6981983780860901,0.6565287113189697,0.3259359896183014,-6.692977814234808,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim08.png,,,,0.5213826497395834,end_to_end,1.058322000062617,,,0.0,23.64546203613281,0.8921664953231812,0.9354955554008484,0.1952947229146957,0.1169179081916809,0.9427490234375,0.088970772922039,0.3605826497077942,0.6781409382820129,0.662093997001648,0.3275854587554931,-2.566437652737648,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
kodak,JPEG,q=10,kodim09.png,,,,0.2668863932291667,end_to_end,0.8972389996415586,,,0.0,28.551977157592773,0.8871251344680786,0.9156992435455322,0.3567909300327301,0.1880138516426086,0.9217785000801086,0.0822457373142242,0.3257066607475281,0.6481688618659973,0.6502789258956909,0.3267671465873718,-13.6264008161328,,,,,,,,,kodak,end_to_end_energy,0.013560383769,0.013560383769,0.0,6.508984209,0.446729808,24,20
