file,dataset,codec,param,kbps,pesq,mel_dist,audio_dist,enc_ms,status
2-54961-A-23.wav,esc50,Opus,24.0,19.3,4.4022,1.9631,0.0978,24.81,OK
2-54962-A-23.wav,esc50,Opus,24.0,15.17,4.4382,1.5734,0.0618,17.06,OK
2-56926-A-46.wav,esc50,DAC,8.0,8.0,4.4473,3.0897,0.0527,16.58,OK
2-57191-A-46.wav,esc50,DAC,8.0,8.0,4.3445,3.8482,0.1555,17.07,OK
2-57733-A-22.wav,esc50,Opus,24.0,17.99,3.9804,3.9417,0.5196,34.33,OK
2-59241-A-35.wav,esc50,Opus,24.0,21.29,3.5162,3.2546,0.9838,35.95,OK
2-59321-A-49.wav,esc50,Opus,24.0,23.28,4.1482,2.9461,0.3518,33.22,OK
2-59565-A-46.wav,esc50,DAC,8.0,8.0,4.3808,3.8124,0.1192,16.07,OK
2-59566-A-46.wav,esc50,DAC,8.0,8.0,3.0363,6.5529,1.4637,16.39,OK
2-60180-A-49.wav,esc50,Opus,12.0,12.96,3.1552,3.3714,1.3448,34.86,OK
2-60180-B-49.wav,esc50,Opus,12.0,13.0,3.0679,3.6109,1.4321,39.9,OK
2-60791-A-26.wav,esc50,Opus,24.0,23.0,4.0564,3.4669,0.4436,36.47,OK
2-60794-A-26.wav,esc50,Opus,24.0,23.5,4.2222,3.2165,0.2778,36.38,OK
2-60795-A-26.wav,esc50,Opus,24.0,23.0,4.1492,3.2198,0.3508,36.51,OK
2-60900-A-22.wav,esc50,DAC,8.0,8.0,4.2322,2.1927,0.2678,16.98,OK
2-61311-A-12.wav,esc50,Opus,24.0,23.49,4.064,2.6152,0.436,27.28,OK
2-61618-A-46.wav,esc50,DAC,8.0,8.0,4.5065,2.079,-0.0065,16.16,OK
2-62226-A-26.wav,esc50,Opus,24.0,20.87,3.8648,2.837,0.6352,34.7,OK
2-64332-A-18.wav,esc50,Opus,24.0,23.18,3.5624,2.771,0.9376,28.57,OK
2-64962-A-15.wav,esc50,DAC,8.0,8.0,4.2085,2.8389,0.2915,15.93,OK
2-64963-A-15.wav,esc50,DAC,8.0,8.0,4.3537,2.8151,0.1463,17.52,OK
2-65484-A-18.wav,esc50,Opus,24.0,22.93,3.9765,1.8633,0.5235,19.1,OK
2-65747-A-12.wav,esc50,Opus,24.0,21.45,3.6029,3.4838,0.8971,41.5,OK
2-65750-A-1.wav,esc50,Opus,48.0,21.38,4.5295,1.4084,-0.0295,20.25,OK
2-66205-A-23.wav,esc50,Opus,24.0,13.32,4.1149,1.6094,0.3851,37.66,OK
2-66637-A-20.wav,esc50,Opus,12.0,12.45,3.6719,3.4094,0.8281,33.58,OK
2-66637-B-20.wav,esc50,Opus,24.0,22.92,4.1979,2.3693,0.3021,23.99,OK
2-67422-A-18.wav,esc50,Opus,24.0,22.61,3.8357,3.3079,0.6643,35.58,OK
2-68391-A-41.wav,esc50,Opus,24.0,23.37,3.9038,2.6746,0.5962,29.81,OK
2-68391-B-41.wav,esc50,Opus,12.0,10.22,1.0,5.611,3.5,32.4,OK
2-68595-A-15.wav,esc50,Opus,24.0,22.38,4.0319,2.6273,0.4681,31.3,OK
2-68595-B-15.wav,esc50,Opus,24.0,19.92,4.141,3.0752,0.359,35.56,OK
2-69131-A-5.wav,esc50,Opus,24.0,23.24,4.0074,3.1068,0.4926,31.07,OK
2-69131-B-5.wav,esc50,DAC,8.0,8.0,4.0645,4.6019,0.4355,17.01,OK
2-70052-A-42.wav,esc50,DAC,8.0,8.0,4.4557,2.5574,0.0443,16.78,OK
2-70052-B-42.wav,esc50,Opus,24.0,19.47,4.0959,2.4732,0.4041,28.79,OK
2-70280-A-18.wav,esc50,Opus,24.0,23.32,4.0717,3.0604,0.4283,32.77,OK
2-70344-A-33.wav,esc50,DAC,8.0,8.0,4.6121,1.2066,-0.1121,16.68,OK
2-70366-A-33.wav,esc50,Opus,48.0,18.37,4.1263,1.3836,0.3737,18.33,OK
2-70367-A-33.wav,esc50,Opus,24.0,19.47,3.8172,2.1886,0.6828,29.36,OK
2-70936-A-42.wav,esc50,DAC,8.0,8.0,3.177,8.8635,1.323,17.05,OK
2-70938-A-42.wav,esc50,Opus,24.0,22.72,3.3638,4.3519,1.1362,22.1,OK
2-70939-A-42.wav,esc50,DAC,8.0,8.0,3.5081,7.7023,0.9919,16.41,OK
2-71162-A-1.wav,esc50,DAC,8.0,8.0,3.8849,4.2402,0.6151,16.64,OK
2-72268-A-6.wav,esc50,Opus,12.0,13.01,3.294,3.837,1.206,34.23,OK
2-72547-A-14.wav,esc50,Opus,24.0,23.05,4.0624,3.0424,0.4376,35.97,OK
2-72547-B-14.wav,esc50,Opus,24.0,22.67,4.3404,2.9889,0.1596,47.09,OK
2-72547-C-14.wav,esc50,Opus,24.0,22.76,4.0025,2.9691,0.4975,36.65,OK
2-72547-D-14.wav,esc50,Opus,24.0,23.39,4.3917,2.7423,0.1083,38.42,OK
2-72677-A-18.wav,esc50,Opus,24.0,21.41,4.0145,2.1866,0.4855,19.2,OK
2-72688-A-42.wav,esc50,Opus,12.0,12.73,3.0352,4.357,1.4648,36.68,OK
2-72970-A-10.wav,esc50,Opus,24.0,21.31,3.8559,3.2278,0.6441,35.96,OK
2-73027-A-10.wav,esc50,Opus,24.0,21.4,3.6385,3.2768,0.8615,35.97,OK
2-7321-A-33.wav,esc50,Opus,24.0,21.03,3.3978,3.3296,1.1022,43.47,OK
2-73260-A-10.wav,esc50,Opus,24.0,21.75,3.6812,3.1606,0.8188,36.04,OK
2-73544-A-27.wav,esc50,Opus,24.0,22.61,4.2634,3.1047,0.2366,36.3,OK
2-74361-A-47.wav,esc50,Opus,24.0,23.72,4.071,2.3293,0.429,36.11,OK
2-74977-A-18.wav,esc50,Opus,24.0,21.72,3.9589,3.1812,0.5411,35.78,OK
2-75726-A-6.wav,esc50,Opus,48.0,17.39,4.4989,1.1899,0.0011,17.9,OK
2-76408-A-22.wav,esc50,Opus,24.0,22.68,4.2368,2.0798,0.2632,21.26,OK
2-76408-B-22.wav,esc50,Opus,24.0,23.07,4.1532,2.0437,0.3468,21.19,OK
2-76408-C-22.wav,esc50,Opus,24.0,22.62,4.1611,1.9828,0.3389,19.98,OK
2-76408-D-22.wav,esc50,Opus,24.0,22.43,4.1304,2.3546,0.3696,24.39,OK
2-76868-A-6.wav,esc50,Opus,24.0,23.89,3.8025,2.875,0.6975,26.11,OK
2-77346-A-46.wav,esc50,DAC,8.0,8.0,4.4322,2.4679,0.0678,17.18,OK
2-77347-A-46.wav,esc50,DAC,8.0,8.0,4.5322,1.8795,-0.0322,16.23,OK
2-77945-A-41.wav,esc50,Opus,24.0,23.88,3.8222,2.2348,0.6778,23.94,OK
2-77945-B-41.wav,esc50,DAC,8.0,8.0,4.4334,1.8831,0.0666,16.34,OK
2-78381-A-46.wav,esc50,DAC,8.0,8.0,3.8107,5.3043,0.6893,17.37,OK
2-78562-A-37.wav,esc50,Opus,12.0,13.21,1.0,4.3421,3.5,36.98,OK
2-78562-B-37.wav,esc50,Opus,12.0,13.21,1.0,4.362,3.5,33.93,OK
2-78651-A-44.wav,esc50,Opus,24.0,22.35,3.9373,3.2033,0.5627,36.18,OK
2-78781-A-47.wav,esc50,Opus,24.0,22.92,4.0187,2.8456,0.4813,37.16,OK
2-78799-A-47.wav,esc50,Opus,24.0,22.26,3.6844,3.204,0.8156,35.8,OK
2-79769-A-26.wav,esc50,Opus,12.0,12.94,3.6094,3.5473,0.8906,40.84,OK
2-79775-A-26.wav,esc50,Opus,24.0,13.4,4.3284,1.5285,0.1716,17.86,OK
2-80313-A-28.wav,esc50,Opus,24.0,23.33,4.0462,3.0673,0.4538,34.88,OK
2-80482-A-20.wav,esc50,Opus,12.0,11.93,3.3576,4.3287,1.1424,33.53,OK
2-80844-A-13.wav,esc50,Opus,12.0,12.28,1.0,4.409,3.5,34.05,OK
2-81112-A-34.wav,esc50,Opus,24.0,23.52,3.8069,2.7303,0.6931,25.84,OK
2-81190-A-34.wav,esc50,Opus,24.0,12.21,4.2375,3.1304,0.2625,31.79,OK
2-81270-A-1.wav,esc50,DAC,8.0,8.0,4.2875,2.9865,0.2125,16.11,OK
2-81731-A-10.wav,esc50,Opus,24.0,21.41,3.9575,3.4,0.5425,38.86,OK
2-81970-A-7.wav,esc50,DAC,8.0,8.0,4.4224,2.1168,0.0776,16.79,OK
2-81970-B-7.wav,esc50,DAC,8.0,8.0,4.471,2.0825,0.029,16.38,OK
2-81970-C-7.wav,esc50,Opus,24.0,23.82,3.5677,4.2933,0.9323,23.21,OK
2-82071-A-27.wav,esc50,Opus,12.0,11.2,1.0,3.0884,3.5,33.4,OK
2-82077-A-7.wav,esc50,DAC,8.0,8.0,4.532,2.1713,-0.032,16.48,OK
2-82274-A-5.wav,esc50,Opus,24.0,23.49,4.0359,3.1888,0.4641,28.45,OK
2-82274-B-5.wav,esc50,DAC,8.0,8.0,4.2255,2.2307,0.2745,16.24,OK
2-82367-A-10.wav,esc50,Opus,12.0,10.82,1.0,3.2853,3.5,32.8,OK
2-82455-A-23.wav,esc50,Opus,24.0,22.95,4.2736,2.8892,0.2264,36.02,OK
2-82538-A-21.wav,esc50,Opus,24.0,13.56,4.323,1.419,0.177,39.12,OK
2-83270-A-13.wav,esc50,DAC,8.0,8.0,4.4136,3.7983,0.0864,16.75,OK
2-83536-A-27.wav,esc50,DAC,8.0,8.0,4.3007,2.057,0.1993,16.12,OK
2-83667-A-34.wav,esc50,Opus,24.0,20.37,4.1193,2.0998,0.3807,20.98,OK
2-83688-A-34.wav,esc50,Opus,24.0,21.22,4.2583,3.0834,0.2417,29.85,OK
2-83934-A-5.wav,esc50,Opus,12.0,12.04,3.0159,4.8425,1.4841,33.01,OK
2-83934-B-5.wav,esc50,DAC,8.0,8.0,4.2263,2.7532,0.2737,16.98,OK
2-84693-A-49.wav,esc50,Opus,24.0,23.28,3.8618,2.8461,0.6382,32.55,OK
2-84943-A-18.wav,esc50,Opus,24.0,22.27,4.0119,3.0157,0.4881,37.04,OK
2-84965-A-23.wav,esc50,Opus,24.0,22.99,4.1746,2.9923,0.3254,35.94,OK
2-85139-A-13.wav,esc50,DAC,8.0,8.0,4.3641,1.5288,0.1359,16.74,OK
2-85292-A-24.wav,esc50,Opus,24.0,21.8,4.3487,2.1093,0.1513,35.43,OK
2-85434-A-27.wav,esc50,Opus,24.0,23.51,4.2024,2.6122,0.2976,27.75,OK
2-85471-A-34.wav,esc50,Opus,24.0,19.55,4.2962,2.1116,0.2038,22.2,OK
2-85945-A-18.wav,esc50,DAC,8.0,8.0,4.4056,1.5448,0.0944,16.41,OK
2-86160-A-27.wav,esc50,Opus,24.0,22.65,4.1365,3.1613,0.3635,36.05,OK
2-87282-A-34.wav,esc50,Opus,12.0,10.1,1.0,4.6068,3.5,34.34,OK
2-87412-A-24.wav,esc50,Opus,24.0,16.6,4.2246,1.4812,0.2754,27.62,OK
2-87780-A-33.wav,esc50,Opus,24.0,13.75,3.8743,1.8126,0.6257,18.73,OK
2-87781-A-10.wav,esc50,Opus,24.0,21.8,3.566,3.2427,0.934,35.55,OK
2-87794-A-24.wav,esc50,Opus,24.0,16.94,3.9716,1.9926,0.5284,20.39,OK
2-87795-A-24.wav,esc50,Opus,24.0,23.81,4.2672,2.3859,0.2328,28.01,OK
2-87799-A-24.wav,esc50,Opus,24.0,21.53,4.1596,2.0318,0.3404,29.34,OK
2-88724-A-38.wav,esc50,Opus,24.0,22.26,3.2609,3.0919,1.2391,30.28,OK
2-89516-A-37.wav,esc50,DAC,8.0,8.0,2.7639,5.9474,1.7361,16.17,OK
2-91912-A-33.wav,esc50,Opus,24.0,21.76,4.1636,3.2128,0.3364,35.32,OK
2-91912-B-33.wav,esc50,Opus,24.0,23.34,4.3126,2.1041,0.1874,20.43,OK
2-92627-A-27.wav,esc50,Opus,12.0,12.92,3.2688,3.5839,1.2312,34.17,OK
2-92978-A-29.wav,esc50,Opus,24.0,17.08,4.3143,2.2688,0.1857,33.37,OK
2-93030-A-21.wav,esc50,Opus,24.0,20.36,4.3987,1.842,0.1013,37.27,OK
2-94230-A-27.wav,esc50,Opus,24.0,21.54,3.1171,3.3124,1.3829,36.04,OK
2-94807-A-29.wav,esc50,Opus,24.0,23.38,4.1517,3.0572,0.3483,35.99,OK
2-95035-A-1.wav,esc50,Opus,24.0,19.8,3.4396,3.4852,1.0604,31.69,OK
2-95258-A-1.wav,esc50,Opus,24.0,20.44,4.0621,2.0714,0.4379,20.3,OK
2-95258-B-1.wav,esc50,DAC,8.0,8.0,4.2937,2.1583,0.2063,16.96,OK
2-95567-A-23.wav,esc50,Opus,24.0,22.41,4.0999,3.0677,0.4001,36.39,OK
2-96033-A-13.wav,esc50,Opus,12.0,12.94,1.0,3.2016,3.5,38.52,OK
2-96063-A-37.wav,esc50,Opus,24.0,23.09,4.2028,3.0483,0.2972,39.88,OK
2-96460-A-1.wav,esc50,Opus,48.0,22.5,4.3865,1.0029,0.1135,16.43,OK
2-96654-A-47.wav,esc50,Opus,24.0,20.66,3.6275,3.2767,0.8725,45.8,OK
2-96904-A-27.wav,esc50,Opus,24.0,21.89,4.0824,3.239,0.4176,37.22,OK
2-98392-A-23.wav,esc50,Opus,24.0,16.84,4.2049,2.7751,0.2951,33.4,OK
2-98676-A-24.wav,esc50,Opus,48.0,15.35,4.4463,0.9596,0.0537,14.85,OK
2-98866-A-47.wav,esc50,Opus,24.0,21.49,3.6686,3.1746,0.8314,35.52,OK
2-99795-A-32.wav,esc50,Opus,12.0,10.85,3.0551,4.2219,1.4449,33.73,OK
2-99796-A-32.wav,esc50,Opus,24.0,21.21,3.8506,3.608,0.6494,36.69,OK
2-99955-A-7.wav,esc50,Opus,24.0,22.76,4.1163,2.7357,0.3837,27.61,OK
2-99955-B-7.wav,esc50,Opus,24.0,21.03,4.4037,3.1878,0.0963,33.24,OK
2-99955-C-7.wav,esc50,Opus,24.0,21.0,4.3621,3.2706,0.1379,34.97,OK
2035-147960-0000.flac,librispeech,Opus,24.0,23.91,4.473,2.1436,0.027,69.73,OK
2035-147960-0001.flac,librispeech,Opus,24.0,23.88,4.4625,2.4323,0.0375,29.04,OK
2035-147960-0002.flac,librispeech,Opus,12.0,12.43,3.8006,3.2808,0.6994,65.97,OK
2035-147960-0003.flac,librispeech,Opus,24.0,23.81,4.4919,2.208,0.0081,52.76,OK
2035-147960-0004.flac,librispeech,Opus,24.0,23.86,4.4853,1.9573,0.0147,31.63,OK
2035-147960-0005.flac,librispeech,Opus,24.0,23.97,4.5014,2.0444,-0.0014,55.17,OK
2035-147960-0006.flac,librispeech,Opus,12.0,12.64,3.8169,3.1096,0.6831,26.65,OK
2035-147960-0007.flac,librispeech,Opus,12.0,12.35,3.6388,3.48,0.8612,37.64,OK
2035-147960-0008.flac,librispeech,Opus,24.0,23.88,4.4976,2.1266,0.0024,56.82,OK
2035-147960-0009.flac,librispeech,Opus,24.0,23.52,4.5269,2.0293,-0.0269,27.07,OK
2035-147960-0010.flac,librispeech,Opus,12.0,12.39,3.8652,3.0838,0.6348,57.48,OK
2035-147960-0011.flac,librispeech,Opus,24.0,23.88,4.475,2.2503,0.025,31.75,OK
2035-147960-0012.flac,librispeech,Opus,24.0,23.95,4.5192,2.0806,-0.0192,30.86,OK
2035-147960-0013.flac,librispeech,Opus,24.0,23.73,4.5417,2.0722,-0.0417,28.25,OK
2035-147960-0014.flac,librispeech,Opus,12.0,12.47,3.7918,3.2658,0.7082,34.92,OK
2035-147960-0015.flac,librispeech,Opus,12.0,13.11,3.9207,3.1684,0.5793,20.87,OK
2035-147960-0016.flac,librispeech,Opus,24.0,23.83,4.4905,2.0824,0.0095,34.05,OK
2035-147961-0000.flac,librispeech,Opus,24.0,23.63,4.4896,2.103,0.0104,102.7,OK
2035-147961-0001.flac,librispeech,Opus,12.0,12.33,3.7043,3.3703,0.7957,31.48,OK
2035-147961-0002.flac,librispeech,Opus,24.0,23.74,4.4815,2.0868,0.0185,56.98,OK
2035-147961-0003.flac,librispeech,Opus,24.0,23.28,4.4908,2.3316,0.0092,22.43,OK
2035-147961-0004.flac,librispeech,Opus,24.0,23.89,4.4772,2.1463,0.0228,53.15,OK
2035-147961-0005.flac,librispeech,Opus,12.0,12.21,3.8466,3.3181,0.6534,56.26,OK
2035-147961-0006.flac,librispeech,Opus,24.0,23.59,4.4911,2.2699,0.0089,28.8,OK
2035-147961-0007.flac,librispeech,Opus,24.0,23.77,4.4974,2.3639,0.0026,24.86,OK
2035-147961-0008.flac,librispeech,Opus,24.0,23.54,4.4597,2.3324,0.0403,31.0,OK
2035-147961-0009.flac,librispeech,Opus,24.0,23.8,4.4841,2.5043,0.0159,28.39,OK
2035-147961-0010.flac,librispeech,Opus,12.0,12.63,3.6826,3.2859,0.8174,26.73,OK
2035-147961-0011.flac,librispeech,Opus,12.0,12.19,3.8597,3.0866,0.6403,37.72,OK
2035-147961-0012.flac,librispeech,Opus,24.0,23.7,4.4813,2.0215,0.0187,29.75,OK
2035-147961-0013.flac,librispeech,Opus,24.0,23.71,4.4856,2.242,0.0144,34.85,OK
2035-147961-0014.flac,librispeech,Opus,12.0,12.48,3.9361,3.1787,0.5639,34.53,OK
2035-147961-0015.flac,librispeech,Opus,12.0,12.42,3.9066,3.2365,0.5934,22.75,OK
2035-147961-0016.flac,librispeech,Opus,24.0,23.79,4.4693,2.0823,0.0307,29.64,OK
2035-147961-0017.flac,librispeech,Opus,12.0,12.6,3.7095,3.2385,0.7905,18.21,OK
2035-147961-0018.flac,librispeech,Opus,24.0,23.77,4.4669,2.0942,0.0331,49.76,OK
2035-147961-0019.flac,librispeech,Opus,24.0,23.89,4.4832,2.1381,0.0168,33.78,OK
2035-147961-0020.flac,librispeech,Opus,24.0,23.68,4.4682,2.1093,0.0318,27.31,OK
2035-147961-0021.flac,librispeech,Opus,24.0,23.6,4.4753,1.9085,0.0247,77.13,OK
2035-147961-0022.flac,librispeech,Opus,24.0,23.65,4.5237,2.1233,-0.0237,26.48,OK
2035-147961-0023.flac,librispeech,Opus,24.0,23.49,4.4865,2.0279,0.0135,31.21,OK
2035-147961-0024.flac,librispeech,Opus,24.0,23.59,4.4265,2.6422,0.0735,28.12,OK
2035-147961-0025.flac,librispeech,Opus,24.0,23.54,4.4696,2.5618,0.0304,48.89,OK
2035-147961-0026.flac,librispeech,Opus,24.0,23.34,4.4708,1.9364,0.0292,23.34,OK
2035-147961-0027.flac,librispeech,Opus,24.0,23.22,4.4669,2.4783,0.0331,23.81,OK
2035-147961-0028.flac,librispeech,Opus,24.0,23.53,4.4869,2.2325,0.0131,22.84,OK
2035-147961-0029.flac,librispeech,Opus,24.0,23.42,4.5073,2.1759,-0.0073,28.15,OK
2035-147961-0030.flac,librispeech,Opus,24.0,23.79,4.4765,2.0931,0.0235,28.93,OK
2035-147961-0031.flac,librispeech,Opus,24.0,23.18,4.4818,2.1862,0.0182,26.68,OK
2035-147961-0032.flac,librispeech,Opus,24.0,23.42,4.4826,2.0787,0.0174,90.77,OK
2035-147961-0033.flac,librispeech,Opus,24.0,23.75,4.3776,2.3407,0.1224,18.74,OK
2035-147961-0034.flac,librispeech,Opus,24.0,23.39,4.4993,2.05,0.0007,27.6,OK
2035-147961-0035.flac,librispeech,Opus,24.0,23.1,4.4857,1.9832,0.0143,47.87,OK
2035-147961-0036.flac,librispeech,Opus,24.0,23.24,4.482,2.2173,0.018,31.95,OK
2035-147961-0037.flac,librispeech,Opus,12.0,12.24,3.8886,3.2788,0.6114,44.98,OK
2035-147961-0038.flac,librispeech,Opus,24.0,23.81,4.5118,2.1434,-0.0118,33.14,OK
2035-147961-0039.flac,librispeech,Opus,24.0,23.83,4.4752,2.1379,0.0248,36.66,OK
2035-147961-0040.flac,librispeech,Opus,24.0,23.41,4.4477,2.3063,0.0523,34.86,OK
2035-152373-0000.flac,librispeech,Opus,12.0,12.42,3.9246,3.1962,0.5754,63.49,OK
2035-152373-0001.flac,librispeech,Opus,24.0,23.56,4.4884,1.9859,0.0116,103.84,OK
2035-152373-0002.flac,librispeech,Opus,24.0,23.36,4.4876,2.1206,0.0124,67.93,OK
2035-152373-0003.flac,librispeech,Opus,24.0,23.56,4.4557,2.2924,0.0443,54.14,OK
2035-152373-0004.flac,librispeech,Opus,24.0,23.55,4.4796,2.051,0.0204,57.42,OK
2035-152373-0005.flac,librispeech,Opus,24.0,23.74,4.5116,1.9019,-0.0116,140.09,OK
2035-152373-0006.flac,librispeech,Opus,24.0,23.46,4.524,1.8828,-0.024,59.48,OK
2035-152373-0007.flac,librispeech,Opus,24.0,23.72,4.5074,1.9666,-0.0074,84.89,OK
2035-152373-0008.flac,librispeech,Opus,24.0,23.87,4.5042,2.1595,-0.0042,55.03,OK
2035-152373-0009.flac,librispeech,Opus,24.0,23.48,4.5303,1.8431,-0.0303,107.04,OK
2035-152373-0010.flac,librispeech,Opus,24.0,23.23,4.4956,2.0396,0.0044,61.66,OK
2035-152373-0011.flac,librispeech,Opus,24.0,23.61,4.5057,2.1094,-0.0057,73.23,OK
2035-152373-0012.flac,librispeech,Opus,24.0,23.89,4.5152,2.1062,-0.0152,72.67,OK
2035-152373-0013.flac,librispeech,Opus,24.0,23.77,4.4746,1.9962,0.0254,123.2,OK
2035-152373-0014.flac,librispeech,Opus,12.0,12.41,4.0981,2.9612,0.4019,57.07,OK
2035-152373-0015.flac,librispeech,Opus,24.0,23.69,4.5094,2.0215,-0.0094,63.23,OK
2035-152373-0016.flac,librispeech,Opus,24.0,23.09,4.5161,2.0382,-0.0161,53.95,OK
2035-152373-0017.flac,librispeech,Opus,24.0,23.47,4.5058,2.1915,-0.0058,61.22,OK
2035-152373-0018.flac,librispeech,Opus,24.0,23.52,4.4901,2.1844,0.0099,53.45,OK
2078-142845-0000.flac,librispeech,Opus,12.0,12.56,3.9896,3.1607,0.5104,25.54,OK
2078-142845-0001.flac,librispeech,Opus,12.0,12.57,3.8971,3.338,0.6029,24.74,OK
2078-142845-0002.flac,librispeech,Opus,24.0,24.0,4.4748,2.3075,0.0252,23.13,OK
2078-142845-0003.flac,librispeech,Opus,12.0,12.63,3.9317,3.2529,0.5683,17.98,OK
2078-142845-0004.flac,librispeech,Opus,12.0,12.47,3.9393,3.1452,0.5607,133.96,OK
2078-142845-0005.flac,librispeech,Opus,12.0,12.5,4.0032,3.2139,0.4968,172.16,OK
2078-142845-0006.flac,librispeech,Opus,12.0,12.48,4.0248,3.1387,0.4752,81.65,OK
2078-142845-0007.flac,librispeech,Opus,12.0,12.27,3.9577,3.1253,0.5423,121.09,OK
2078-142845-0008.flac,librispeech,Opus,12.0,12.41,4.0333,3.2029,0.4667,104.39,OK
2078-142845-0009.flac,librispeech,Opus,12.0,12.47,3.8802,3.2987,0.6198,34.31,OK
2078-142845-0010.flac,librispeech,Opus,12.0,12.58,3.8672,3.2774,0.6328,80.69,OK
2078-142845-0011.flac,librispeech,Opus,12.0,12.76,3.9656,3.2347,0.5344,43.49,OK
2078-142845-0012.flac,librispeech,Opus,12.0,12.6,3.9068,3.2562,0.5932,74.37,OK
2078-142845-0013.flac,librispeech,Opus,12.0,12.53,3.8548,3.287,0.6452,68.62,OK
2078-142845-0014.flac,librispeech,Opus,12.0,12.67,3.9931,3.2331,0.5069,61.23,OK
2078-142845-0015.flac,librispeech,Opus,12.0,12.47,3.9965,3.0751,0.5035,57.08,OK
2078-142845-0016.flac,librispeech,Opus,24.0,23.85,4.4564,2.4619,0.0436,25.81,OK
2078-142845-0017.flac,librispeech,Opus,12.0,12.51,3.7959,3.3128,0.7041,52.44,OK
2078-142845-0018.flac,librispeech,Opus,12.0,12.54,3.8896,3.3509,0.6104,41.13,OK
2078-142845-0019.flac,librispeech,Opus,12.0,12.49,3.9309,3.2099,0.5691,66.07,OK
2078-142845-0020.flac,librispeech,Opus,12.0,12.45,3.9102,3.1932,0.5898,65.41,OK
2078-142845-0021.flac,librispeech,Opus,12.0,12.53,3.941,3.331,0.559,39.25,OK
2078-142845-0022.flac,librispeech,Opus,12.0,12.56,4.0065,3.1959,0.4935,19.48,OK
2078-142845-0023.flac,librispeech,Opus,12.0,12.79,3.8025,3.3241,0.6975,21.66,OK
2078-142845-0024.flac,librispeech,Opus,12.0,12.65,3.7701,3.235,0.7299,18.9,OK
2078-142845-0025.flac,librispeech,Opus,12.0,12.42,3.9631,3.1079,0.5369,154.27,OK
2078-142845-0026.flac,librispeech,Opus,24.0,23.98,4.4461,2.426,0.0539,20.52,OK
2078-142845-0027.flac,librispeech,Opus,12.0,12.5,3.9172,3.2344,0.5828,63.2,OK
2078-142845-0028.flac,librispeech,Opus,12.0,12.45,3.9433,3.1408,0.5567,77.78,OK
2078-142845-0029.flac,librispeech,Opus,12.0,12.34,3.6486,3.216,0.8514,32.39,OK
2078-142845-0030.flac,librispeech,Opus,12.0,12.48,3.974,3.1477,0.526,79.31,OK
2078-142845-0031.flac,librispeech,Opus,12.0,12.49,3.9139,3.111,0.5861,101.28,OK
2078-142845-0032.flac,librispeech,Opus,12.0,12.53,3.9534,3.2151,0.5466,85.65,OK
2078-142845-0033.flac,librispeech,Opus,12.0,12.53,4.0743,3.0611,0.4257,74.95,OK
2078-142845-0034.flac,librispeech,Opus,12.0,12.48,3.8882,3.1483,0.6118,57.05,OK
2078-142845-0035.flac,librispeech,Opus,12.0,12.45,3.9429,3.1083,0.5571,41.62,OK
2078-142845-0036.flac,librispeech,Opus,12.0,12.45,4.0098,3.3267,0.4902,26.64,OK
2078-142845-0037.flac,librispeech,Opus,12.0,12.47,3.9889,3.1613,0.5111,87.14,OK
2078-142845-0038.flac,librispeech,Opus,12.0,12.55,3.7726,3.277,0.7274,41.89,OK
2078-142845-0039.flac,librispeech,Opus,12.0,12.51,3.9571,3.1756,0.5429,123.0,OK
2078-142845-0040.flac,librispeech,Opus,12.0,12.6,3.9421,3.0229,0.5579,55.95,OK
2078-142845-0041.flac,librispeech,Opus,24.0,23.85,4.5229,2.3613,-0.0229,21.35,OK
2078-142845-0042.flac,librispeech,Opus,12.0,12.41,4.0373,3.1667,0.4627,29.44,OK
2078-142845-0043.flac,librispeech,Opus,12.0,12.38,4.0334,3.104,0.4666,112.72,OK
2078-142845-0044.flac,librispeech,Opus,12.0,12.33,4.0416,3.2749,0.4584,20.07,OK
2078-142845-0045.flac,librispeech,Opus,12.0,12.44,3.8819,3.1234,0.6181,55.95,OK
2078-142845-0046.flac,librispeech,Opus,12.0,12.7,3.8088,3.3538,0.6912,35.44,OK
2078-142845-0047.flac,librispeech,Opus,12.0,12.46,3.9743,3.166,0.5257,66.04,OK
2078-142845-0048.flac,librispeech,Opus,12.0,12.66,4.0786,3.2787,0.4214,19.15,OK
2078-142845-0049.flac,librispeech,Opus,12.0,12.16,3.9437,3.2573,0.5563,30.64,OK
2078-142845-0050.flac,librispeech,Opus,12.0,12.47,4.0053,3.2131,0.4947,47.25,OK
2078-142845-0051.flac,librispeech,Opus,12.0,12.44,3.9474,3.2276,0.5526,76.15,OK
2086-149214-0000.flac,librispeech,Opus,24.0,23.95,4.533,1.7515,-0.033,70.51,OK
2086-149214-0001.flac,librispeech,Opus,24.0,23.66,4.54,1.563,-0.04,55.49,OK
2086-149214-0002.flac,librispeech,Opus,12.0,12.32,4.1125,2.749,0.3875,103.77,OK
2086-149214-0003.flac,librispeech,Opus,12.0,12.42,4.1193,2.7123,0.3807,67.37,OK
2086-149214-0004.flac,librispeech,Opus,12.0,12.3,4.0989,2.7702,0.4011,94.81,OK
2086-149220-0000.flac,librispeech,Opus,24.0,22.88,4.5231,1.5133,-0.0231,81.37,OK
2086-149220-0001.flac,librispeech,Opus,24.0,22.97,4.5252,1.6615,-0.0252,118.02,OK
